genre_mode,genre,story_zone,method,mean_sentiment,ci_low,ci_high,n_films
primary,Animation,Resolution,TF-IDF filtered,0.16101768686868687,-0.050903216666666674,0.3553661867424242,10
primary,Comedy,Opening,Frequency baseline,0.3668260558330024,0.30828947088532344,0.41961310362700854,99
primary,Comedy,Inciting conflict,Frequency baseline,0.4077986493722955,0.3539837277057301,0.4566141523746649,100
primary,Comedy,Escalation,Frequency baseline,0.38228139630419095,0.33436657874112036,0.433030477102239,102
primary,Comedy,Climax zone,Frequency baseline,0.2812933527885341,0.23054891706409375,0.3334201725505106,101
primary,Comedy,Resolution,Frequency baseline,0.3292997462501826,0.2651371918909272,0.3885383126899187,102
primary,Comedy,Opening,Full dialogue,0.2795165809874159,0.21823248897227382,0.33997222792752685,99
primary,Comedy,Inciting conflict,Full dialogue,0.31915033880111127,0.256014718605487,0.38275323818984003,100
primary,Comedy,Escalation,Full dialogue,0.31375977964558743,0.25979409286699706,0.36772682218789143,102
primary,Comedy,Climax zone,Full dialogue,0.22454034320159516,0.16191601397208166,0.2844974840903844,101
primary,Comedy,Resolution,Full dialogue,0.28397805657245856,0.20959713140392766,0.35429504112814025,102
primary,Comedy,Opening,TF-IDF filtered,0.35464121845347274,0.29662721461510777,0.41109745406921366,99
primary,Comedy,Inciting conflict,TF-IDF filtered,0.4028134635609607,0.3445353886497957,0.4567743907716523,100
primary,Comedy,Escalation,TF-IDF filtered,0.3586229869873169,0.2961737547781956,0.41576245840706894,102
primary,Comedy,Climax zone,TF-IDF filtered,0.28232290776676416,0.22990740615035674,0.3366684931233783,101
primary,Comedy,Resolution,TF-IDF filtered,0.31462441576634986,0.24116446113854004,0.3820274346685881,102
primary,Crime,Opening,Frequency baseline,0.27478824212664604,0.16399412910649755,0.38296102143938615,32
primary,Crime,Inciting conflict,Frequency baseline,0.19749218183085368,0.11826076504952854,0.269073367561659,31
primary,Crime,Escalation,Frequency baseline,0.17801118116056425,0.09219070148135665,0.27619842764559166,32
primary,Crime,Climax zone,Frequency baseline,0.07968792465922278,0.009138498811582444,0.15246731838557473,32
primary,Crime,Resolution,Frequency baseline,0.1506233803423648,0.029985918833227473,0.2710531078042891,36
primary,Crime,Opening,Full dialogue,0.17701821547365146,0.06582496755031346,0.2877564475963082,32
primary,Crime,Inciting conflict,Full dialogue,0.08148899596394168,-0.013784970151473862,0.17770492510514094,31
primary,Crime,Escalation,Full dialogue,0.08495642572740716,-0.01297236860365393,0.18501824143846143,32
primary,Crime,Climax zone,Full dialogue,-0.031225216895230407,-0.10417443628764335,0.04371412150156998,32
primary,Crime,Resolution,Full dialogue,0.07430301604176409,-0.06615921157188184,0.21229856916718753,36
primary,Crime,Opening,TF-IDF filtered,0.24020971524366497,0.12761935957080375,0.3512926608085624,32
primary,Crime,Inciting conflict,TF-IDF filtered,0.18849499667112968,0.09891857862378464,0.2772102188283406,31
primary,Crime,Escalation,TF-IDF filtered,0.1384765739825351,0.04080333691455704,0.24033318691347608,32
primary,Crime,Climax zone,TF-IDF filtered,0.03284340807154575,-0.045110423469574036,0.10616205039601681,32
primary,Crime,Resolution,TF-IDF filtered,0.11317806741598378,-0.028163260834339413,0.25614685091282946,36
primary,Drama,Opening,Frequency baseline,0.3028551308837266,0.2593465986217689,0.347215878932544,104
primary,Drama,Inciting conflict,Frequency baseline,0.2715718444274865,0.21754518481968693,0.32473544283040895,109
primary,Drama,Escalation,Frequency baseline,0.2804932419003073,0.2300687609296298,0.32696834352396736,109
primary,Drama,Climax zone,Frequency baseline,0.2480830512696278,0.19750389022757475,0.2993596633359977,109
primary,Drama,Resolution,Frequency baseline,0.3020303012227424,0.23045336941387862,0.37475326758955224,120
primary,Drama,Opening,Full dialogue,0.24704590278544783,0.1905975748186659,0.30112271679129077,104
primary,Drama,Inciting conflict,Full dialogue,0.18513560192729248,0.12118130068443196,0.24233823531796642,109
primary,Drama,Escalation,Full dialogue,0.1767118944291298,0.12408653813934938,0.22779876209753938,109
primary,Drama,Climax zone,Full dialogue,0.14781644517488932,0.08905853762276032,0.20789833116757125,109
primary,Drama,Resolution,Full dialogue,0.2360471809335888,0.15698934329476727,0.32134976199613646,120
primary,Drama,Opening,TF-IDF filtered,0.30798107048064793,0.26098537252020754,0.35472096263070263,104
primary,Drama,Inciting conflict,TF-IDF filtered,0.26832948257541045,0.2102341473592778,0.3241408585720419,109
primary,Drama,Escalation,TF-IDF filtered,0.26752438244083176,0.21448831527596615,0.319744354772287,109
primary,Drama,Climax zone,TF-IDF filtered,0.20775510747485026,0.14863242212968336,0.26542220690574814,109
primary,Drama,Resolution,TF-IDF filtered,0.2966075825503473,0.22694379296155914,0.3694338114853981,120
primary,Family,Opening,Frequency baseline,0.356725,0.177875,0.535575,2
primary,Family,Inciting conflict,Frequency baseline,-0.03053557692307693,-0.126225,0.06515384615384615,2
primary,Family,Escalation,Frequency baseline,0.13216419836956522,-0.13384347826086956,0.398171875,2
primary,Family,Climax zone,Frequency baseline,-0.14397631578947367,-0.33125263157894735,0.043300000000000026,2
primary,Family,Resolution,Frequency baseline,0.14117222222222223,-0.11153333333333333,0.39387777777777777,2
primary,Family,Opening,Full dialogue,0.12541089743589745,-0.28731666666666666,0.5381384615384616,2
primary,Family,Inciting conflict,Full dialogue,-0.0855301282051282,-0.31348333333333334,0.14242307692307693,2
primary,Family,Escalation,Full dialogue,-0.020497350543478288,-0.29514782608695656,0.254153125,2
primary,Family,Climax zone,Full dialogue,-0.22853055555555554,-0.5122,0.05513888888888889,2
primary,Family,Resolution,Full dialogue,0.05331666666666671,-0.3626,0.4692333333333334,2
primary,Family,Opening,TF-IDF filtered,0.23969166666666664,-0.005449999999999992,0.4848333333333333,2
primary,Family,Inciting conflict,TF-IDF filtered,-0.04215288461538462,-0.195375,0.11106923076923075,2
primary,Family,Escalation,TF-IDF filtered,0.0853999320652174,-0.1516782608695652,0.322478125,2
primary,Family,Climax zone,TF-IDF filtered,-0.12727163742690056,-0.38272105263157896,0.1281777777777778,2
primary,Family,Resolution,TF-IDF filtered,0.07838333333333333,-0.2727888888888889,0.4295555555555556,2
primary,Fantasy,Opening,Frequency baseline,0.1349085941043084,-0.0760134819302721,0.35034660565476183,14
primary,Fantasy,Inciting conflict,Frequency baseline,0.10846025403494731,-0.04375181245748299,0.2654523128926569,14
primary,Fantasy,Escalation,Frequency baseline,0.1723765324227347,0.019415352930178414,0.3418607672869786,14
primary,Fantasy,Climax zone,Frequency baseline,0.05225262016056293,-0.09467377067526674,0.20830376020632743,14
